2016	5	6	8	28	0	0	3.381354	-8.042154	-3.4410477	-343.243337	-39.6064309	-29.29216512	6.819729063245985	425871.7664600632
2016	5	6	8	29	0	0	2.9549263	-8.161273	-4.0373464	-343.6755981	-39.52057393	-30.11286926	6.845868905385335	419118.82360554725
2016	5	6	8	30	0	0	3.0996265	-7.4674153	-5.05189	-344.1078593	-39.43471697	-30.9335734	6.872008747524685	412365.8807510313
2016	5	6	8	31	0	0	4.1622276	-6.0606165	-5.9142365	-344.5401204	-39.34886	-31.75427755	6.898148589664036	405612.9378965152
2016	5	6	8	32	0	0	4.1498575	-5.377112	-6.073001	-344.9723816	-39.26300303	-32.57498169	6.924288431803386	398859.99504199927
2016	5	6	8	33	0	0	3.9917092	-3.8348439	-7.1165214	-345.4046427	-39.17714606	-33.39568583	6.950428273942736	392107.0521874833
2016	5	6	8	34	0	0	2.971556	-5.397262	-3.3337207	-345.8369039	-39.0912891	-34.21638997	6.976568116082086	385354.10933296726
2016	5	6	8	35	0	0	4.966169	-4.8218217	-5.269864	-346.269165	-39.00543213	-35.03709412	7.0027079582214355	378601.1664784513
2016	5	6	8	36	0	0	5.061134	-4.878864	-5.440513	-347.2553677	-39.19244512	-34.66157828	7.002518018086751	382909.2521477752
2016	5	6	8	37	0	0	4.18867	-5.6962767	-1.4049009	-348.2415704	-39.37945811	-34.28606245	7.002328077952067	387217.3378170992
2016	5	6	8	38	0	0	3.0210462	-5.766213	1.4895018	-349.227773	-39.5664711	-33.91054662	7.002138137817383	391525.4234864231
2016	5	6	8	39	0	0	2.6708114	-5.9797206	1.6757029	-350.2139757	-39.75348409	-33.53503079	7.001948197682698	395833.5091557471
2016	5	6	8	40	0	0	2.4160821	-6.7262053	2.676454	-351.2001784	-39.94049708	-33.15951496	7.001758257548015	400141.5948
2016	5	6	8	41	0	0	2.9990337	-8.424573	1.8087118	-352.186381	-40.12751007	-32.78399913	7.001568317	404449.68049439497
2016	5	6	8	42	0	0	3.2067664	-8.750952	1.8549678	-353.1725837	-40.31452306	-32.40848329	7.0013783772786455	408757.7661637189
2016	5	6	8	43	0	0	3.5030808	-8.48492	1.8520024	-354.1587863	-40.50153605	-32.03296746	7.001188437143962	413065.8518330428
2016	5	6	8	44	0	0	3.4776118	-8.327752	2.1886902	-355.144989	-40.68854904	-31.65745163	7.000998497009277	417373.9375023668
2016	5	6	8	45	0	0	3.1127524	-8.414969	2.344083	-354.6800401	-39.84623422	-31.69164488	6.935029771592882	417001.4295
2016	5	6	8	46	0	0	3.1769435	-9.229793	1.3878582	-354.2150913	-39.00391939	-31.72583813	6.869061046176487	416628.9215523272
2016	5	6	8	47	0	0	3.5257428	-9.305367	1.0896893	-353.7501424	-38.16160456	-31.76003138	6.803092320760091	416256.4135773074
2016	5	6	8	48	0	0	3.447923	-9.49626	0.81063616	-353.2851935	-37.31928974	-31.79422463	6.737123595343696	415883.9056022876
2016	5	6	8	49	0	0	3.4999492	-9.380145	0.56732774	-352.8202447	-36.47697491	-31.82841788	6.6711548699273004	415511.3976272678
2016	5	6	8	50	0	0	4.0287113	-9.143028	0.6521405	-352.3552958	-35.63466009	-31.86261113	6.605186144510905	415138.88965224806
2016	5	6	8	51	0	0	4.23681	-9.041596	0.2003746	-351.890347	-34.79234526	-31.89680439	6.539217419094509	414766.38167722826
2016	5	6	8	52	0	0	4.1960034	-8.906699	-0.15007053	-351.4253981	-33.95003043	-31.93099764	6.473248693678114	414393.8737022085
2016	5	6	8	53	0	0	4.639106	-8.790001	-0.5049155	-350.9604492	-33.10771561	-31.96519089	6.407279968261719	414021.3657271887
2016	5	6	8	54	0	0	4.052145	-8.027996	-0.43178278	-350.5920783	-33.3465254	-31.90948444	6.373732089996338	413743.63002964907
2016	5	6	8	55	0	0	4.059241	-7.6414227	-0.32800335	-350.2237074	-33.5853352	-31.85377799	6.340184211730957	413465.8943321094
2016	5	6	8	56	0	0	4.5881815	-8.093287	-0.6004653	-349.8553365	-33.824145	-31.79807154	6.306636333465576	413188.1586345698
2016	5	6	8	57	0	0	4.4561434	-9.280556	-0.25375918	-349.4869656	-34.0629548	-31.7423651	6.273088455200195	412910.42293703015
2016	5	6	8	58	0	0	2.6690772	-10.025209	0.33014774	-349.1185947	-34.30176459	-31.68665865	6.2395405769348145	412632.6872394905
2016	5	6	8	59	0	0	2.3604267	-10.065613	0.014869196	-348.7502238	-34.54057439	-31.6309522	6.205992698669434	412354.95154195087
2016	5	6	9	0	0	0	3.163159	-9.735993	-0.12982385	-348.3818529	-34.77938419	-31.57524575	6.172444820404053	412077.2158444112
2016	5	6	9	1	0	0	3.2521665	-9.766737	0.29064408	-348.013482	-35.01819399	-31.5195393	6.138896942138672	411799.4801468716
2016	5	6	9	2	0	0	2.578064	-9.869523	-0.14513995	-347.6451111	-35.25700378	-31.46383286	6.105349063873291	411521.74444933195
2016	5	6	9	3	0	0	1.896517	-10.025291	-1.0939132	-348.3134189	-36.16600588	-31.60378223	6.124954488542345	409615.9009033312
2016	5	6	9	4	0	0	3.2010858	-9.762136	-0.7095681	-348.9817268	-37.07500797	-31.7437316	6.144559913211399	407710.0573573306
2016	5	6	9	5	0	0	2.9073293	-9.923408	-0.8233465	-349.6500346	-37.98401006	-31.88368098	6.164165337880452	405804.21381132986
2016	5	6	9	6	0	0	3.0435777	-10.119726	0.17675407	-350.3183424	-38.89301215	-32.02363035	6.183770762549506	403898.3702653292
2016	5	6	9	7	0	0	3.3958652	-9.965332	0.0503233	-350.9866503	-39.80201424	-32.16357973	6.203376187	401992.5267193285
2016	5	6	9	8	0	0	3.3790724	-10.0921	0.6020111	-351.6549581	-40.71101634	-32.3035291	6.222981611887614	400086.6831733278
2016	5	6	9	9	0	0	3.4038584	-10.110951	0.7508458	-352.3232659	-41.62001843	-32.44347848	6.242587036556667	398180.8396273271
2016	5	6	9	10	0	0	3.0952792	-10.165744	0.2590907	-352.9915738	-42.52902052	-32.58342785	6.262192461225721	396274.9960813265
2016	5	6	9	11	0	0	2.9630017	-10.326882	0.4492595	-353.6598816	-43.43802261	-32.72337723	6.281797885894775	394369.15253532573
2016	5	6	9	12	0	0	3.3669116	-9.959094	-0.21418251	-353.7173981	-43.43661118	-32.77011147	6.2712009906768795	393787.75353456446
2016	5	6	9	13	0	0	3.8790927	-9.503552	-0.64501697	-353.7749146	-43.43519974	-32.8168457	6.2606040954589846	393206.3545338031
2016	5	6	9	14	0	0	4.280111	-9.526574	-0.41702121	-353.832431	-43.4337883	-32.86357994	6.250007200241089	392624.95553304185
2016	5	6	9	15	0	0	3.8899925	-9.602716	-1.0289968	-353.8899475	-43.43237686	-32.91031418	6.239410305023194	392043.5565322805
2016	5	6	9	16	0	0	3.7760837	-9.471548	-1.7717632	-353.947464	-43.43096542	-32.95704842	6.228813409805298	391462.1575315193
2016	5	6	9	17	0	0	3.5783122	-9.568873	-1.5576056	-354.0049805	-43.42955399	-33.00378265	6.218216514587402	390880.7585
2016	5	6	9	18	0	0	3.508971	-9.685649	-0.96631986	-354.0624969	-43.42814255	-33.05051689	6.207619619369507	390299.35952999664
2016	5	6	9	19	0	0	3.8729088	-9.673795	-1.0359327	-354.1200134	-43.42673111	-33.09725113	6.197022724151611	389717.96052923537
2016	5	6	9	20	0	0	4.379521	-9.373796	-1.6078466	-354.1775299	-43.42531967	-33.14398537	6.186425828933716	389136.5615
2016	5	6	9	21	0	0	4.0639253	-9.624854	-1.1114914	-354.2350464	-43.42390823	-33.1907196	6.175828934	388555.1625277128
2016	5	6	9	22	0	0	4.0530615	-9.580244	-0.5032726	-356.4325562	-40.90346082	-30.94671249	6.151808102925618	414945.40035125613
2016	5	6	9	23	0	0	3.8133247	-9.474388	0.59298843	-358.6300659	-38.38301341	-28.70270538	6.127787272135417	441335.63817479945
2016	5	6	9	24	0	0	3.7209127	-9.4179945	0.76535124	-360.8275757	-35.86256599	-26.45869827	6.103766441345215	467725.8759983428
2016	5	6	9	25	0	0	3.0355208	-9.256131	1.2807816	-363.0250854	-33.34211858	-24.21469116	6.079745610555013	494116.1138218862
2016	5	6	9	26	0	0	1.5442911	-8.804025	3.9736998	-365.2225952	-30.82167117	-21.97068405	6.0557247797648115	520506.3516454295
2016	5	6	9	27	0	0	0.9137762	-9.55346	2.9293592	-367.420105	-28.30122375	-19.72667694	6.031703948974609	546896.5894689729
2016	5	6	9	28	0	0	1.8370934	-9.602155	2.3890095	-369.6176147	-25.78077634	-17.48266983	6.007683118184407	573286.8272925161
2016	5	6	9	29	0	0	2.2080448	-8.501886	2.3280046	-371.8151245	-23.26032893	-15.23866272	5.983662287394206	599677.0651160595
2016	5	6	9	30	0	0	-4.119743	-4.9823084	8.006203	-374.0126343	-20.73988152	-12.99465561	5.959641456604004	626067.3029396029
2016	5	6	9	31	0	0	-3.4483883	-6.0185905	7.4148335	-371.7944268	-22.05594593	-14.52138583	6.206814659966363	611595.5692822946
2016	5	6	9	32	0	0	-3.235976	-6.956971	6.510591	-369.5762193	-23.37201034	-16.04811605	6.453987863328722	597123.8356249862
2016	5	6	9	33	0	0	-3.5348923	-6.4646716	7.096598	-367.3580119	-24.68807475	-17.57484627	6.701161066691081	582652.1019676779
2016	5	6	9	34	0	0	-3.7453265	-6.6104193	6.518874	-365.1398044	-26.00413916	-19.10157649	6.94833427	568180.3683103696
2016	5	6	9	35	0	0	-3.5175073	-6.463829	7.1269107	-362.921597	-27.32020357	-20.62830671	7.195507473415798	553708.6346530613
2016	5	6	9	36	0	0	-2.3763123	-6.8815427	7.495599	-360.7033895	-28.63626798	-22.15503693	7.442680676778157	539236.9009957529
2016	5	6	9	37	0	0	-3.185783	-7.4582443	6.6449094	-358.485182	-29.95233239	-23.68176715	7.689853880140516	524765.1673384446
2016	5	6	9	38	0	0	-2.529766	-7.9441833	6.597771	-356.2669746	-31.2683968	-25.20849737	7.937027083502875	510293.4336811363
2016	5	6	9	39	0	0	2.1490197	-8.8088665	2.3292332	-354.0487671	-32.58446121	-26.73522758	8.184200286865234	495821.7
2016	5	6	9	40	0	0	4.4328847	-8.262949	-0.43624482	-352.7048306	-29.80289321	-27.20467673	8.192680358886719	490510.2618071107
2016	5	6	9	41	0	0	6.2326345	-7.1757417	-2.668886	-351.3608941	-27.02132522	-27.67412588	8.201160430908203	485198.8235903934
2016	5	6	9	42	0	0	6.324107	-7.253896	-2.6545374	-350.0169576	-24.23975722	-28.14357503	8.209640502929688	479887.38537367614
2016	5	6	9	43	0	0	7.07268	-6.409124	-3.0165083	-348.6730211	-21.45818922	-28.61302418	8.218120574951172	474575.94715695886
2016	5	6	9	44	0	0	6.6665187	-5.1841397	-4.519811	-347.3290846	-18.67662123	-29.08247333	8.226600646972656	469264.5089402416
2016	5	6	9	45	0	0	6.212301	-5.61053	-4.533003	-345.9851481	-15.89505323	-29.55192248	8.235080719	463953.0707235243
2016	5	6	9	46	0	0	6.474851	-6.2969275	-4.397889	-344.6412116	-13.11348523	-30.02137163	8.243560791015625	458641.63250680704
2016	5	6	9	47	0	0	6.488327	-5.9141974	-4.1976213	-343.2972751	-10.33191723	-30.49082078	8.252040863	453330.19429008977
2016	5	6	9	48	0	0	6.296873	-5.5743876	-4.717549	-341.9533386	-7.550349236	-30.96026993	8.260520935058594	448018.7560733725
2016	5	6	9	49	0	0	5.986074	-5.9584947	-4.957355	-342.186381	-6.154704306	-30.75343492	8.208262390560574	450419.02582367987
2016	5	6	9	50	0	0	6.563327	-4.5016603	-5.3860703	-342.4194234	-4.759059376	-30.54659992	8.156003846062553	452819.2955739873
2016	5	6	9	51	0	0	6.39508	-4.181821	-5.461155	-342.6524658	-3.363414447	-30.33976491	8.103745301564535	455219.5653242947
2016	5	6	9	52	0	0	6.7168055	-3.3845823	-5.737962	-342.8855082	-1.967769517	-30.13292991	8.051486757066515	457619.8350746021
2016	5	6	9	53	0	0	6.6593738	-3.5101688	-5.7656403	-343.1185506	-0.572124587	-29.9260949	7.999228212568495	460020.1048249095
2016	5	6	9	54	0	0	6.3510013	-3.259182	-5.9244714	-343.351593	0.8235203425089517	-29.7192599	7.946969668070476	462420.3745752169
2016	5	6	9	55	0	0	6.282784	-3.1399682	-6.1606	-343.5846354	2.219165272182888	-29.51242489	7.894711123572455	464820.6443255243
2016	5	6	9	56	0	0	6.23533	-2.5885417	-6.441655	-343.8176778	3.614810201856825	-29.30558989	7.842452579074436	467220.9140758317
2016	5	6	9	57	0	0	6.1111746	-2.5434992	-6.6186686	-344.0507202	5.010455131530762	-29.09875488	7.790194034576416	469621.1838261391
2016	5	6	9	58	0	0	6.037252	-2.6334953	-6.634561	-344.0042352	8.341878255208334	-28.85899205	7.872111109	466404.7402195068
2016	5	6	9	59	0	0	5.8718424	-2.9445798	-6.5729837	-343.9577501	11.673301378885906	-28.61922921	7.954028182559544	463188.29661287455
2016	5	6	10	0	0	0	6.123605	-2.7421868	-6.4699106	-343.9112651	15.004724502563477	-28.37946637	8.035945256551107	459971.85300624225
2016	5	6	10	1	0	0	6.115719	-2.7318532	-6.2700434	-343.86478	18.33614762624105	-28.13970354	8.117862330542671	456755.4094
2016	5	6	10	2	0	0	5.9560485	-2.8066068	-6.3247247	-343.8182949	21.66757074991862	-27.8999407	8.199779404534233	453538.9657929777
2016	5	6	10	3	0	0	6.2721167	-1.948599	-5.989638	-343.7718099	24.99899387359619	-27.66017787	8.281696478525797	450322.5221863455
2016	5	6	10	4	0	0	6.3641677	-0.97011507	-6.3808475	-343.7253248	28.330416997273765	-27.42041503	8.363613553	447106.0785797132
2016	5	6	10	5	0	0	6.3771896	-0.87256336	-6.418771	-343.6788398	31.661840120951336	-27.18065219	8.445530626508924	443889.63497308095
2016	5	6	10	6	0	0	5.751576	0.6458472	-6.553102	-343.6323547	34.993263244628906	-26.94088936	8.527447700500488	440673.19136644865
2016	5	6	10	7	0	0	6.0204434	-0.92089444	-6.4593115	-345.335498	29.01521415710449	-26.86748791	8.509635925292969	446216.0593
2016	5	6	10	8	0	0	6.0776095	-3.5455241	-5.761514	-347.0386414	23.037165069580077	-26.79408646	8.49182415	451758.92718239146
2016	5	6	10	9	0	0	5.5961485	-5.8998313	-4.7336383	-348.7417847	17.059115982055665	-26.72068501	8.474012375	457301.7950903629
2016	5	6	10	10	0	0	4.3755255	-7.8047805	-3.2567787	-350.444928	11.08106689453125	-26.64728355	8.4562006	462844.6629983343
2016	5	6	10	11	0	0	4.5591702	-7.581379	-2.8993917	-352.1480713	5.103017807006837	-26.5738821	8.438388824	468387.5309063057
2016	5	6	10	12	0	0	4.2581906	-7.780211	-1.9919192	-353.8512146	-0.875031281	-26.50048065	8.420577049255371	473930.3988142771
2016	5	6	10	13	0	0	4.522528	-7.456008	-2.6830604	-355.5543579	-6.853080368	-26.4270792	8.402765274047852	479473.2667222485
2016	5	6	10	14	0	0	4.621492	-6.4175787	-3.3765504	-357.2575012	-12.83112946	-26.35367775	8.384953498840332	485016.1346302199
2016	5	6	10	15	0	0	4.570332	-6.2579956	-2.824202	-358.9606445	-18.80917854	-26.2802763	8.367141723632812	490559.0025381913
2016	5	6	10	16	0	0	4.3635726	-2.937559	-4.008251	-360.6637878	-24.78722763	-26.20687485	8.349329948425293	496101.8704461627
2016	5	6	10	17	0	0	5.0141373	1.4285393	-5.310588	-363.4767626	-24.32017687	-25.29434183	8.193936559889051	507182.0718129348
2016	5	6	10	18	0	0	5.7085366	-0.21657825	-5.8376317	-366.2897373	-23.8531261	-24.38180881	8.038543171	518262.2732
2016	5	6	10	19	0	0	5.6260986	-2.087276	-4.0295343	-369.102712	-23.38607534	-23.46927579	7.883149782816569	529342.4745464792
2016	5	6	10	20	0	0	1.9754907	-4.3429456	-2.668869	-371.9156867	-22.91902457	-22.55674277	7.727756394280328	540422.6759132512
2016	5	6	10	21	0	0	-1.863573	-7.1466594	1.5006987	-374.7286614	-22.45197381	-21.64420976	7.572363005744086	551502.8772800234
2016	5	6	10	22	0	0	-1.7826883	-7.193054	1.5340315	-377.5416361	-21.98492304	-20.73167674	7.416969617207845	562583.0786467956
2016	5	6	10	23	0	0	-1.8675528	-7.6341324	0.44698146	-380.3546109	-21.51787228	-19.81914372	7.261576228671604	573663.2800135678
2016	5	6	10	24	0	0	-1.5352947	-8.829001	0.5114106	-383.1675856	-21.05082152	-18.9066107	7.106182840135363	584743.4813803398
2016	5	6	10	25	0	0	-1.8582631	-8.668071	-0.05422894	-385.9805603	-20.58377075	-17.99407768	6.950789451599121	595823.6827
2016	5	6	10	26	0	0	-1.7673131	-7.9489756	-0.54715985	-386.4694621	-16.84312036	-17.78635046	7.146729045444065	591951.4177347532
2016	5	6	10	27	0	0	-1.9251888	-7.931274	-0.4923496	-386.9583639	-13.10246997	-17.57862324	7.342668639289008	588079.1527223946
2016	5	6	10	28	0	0	-1.1948637	-7.5627327	-1.5491704	-387.4472656	-9.361819585	-17.37089602	7.538608233133952	584206.8877100358
2016	5	6	10	29	0	0	-0.79889584	-7.3989234	-2.928311	-387.9361674	-5.621169196	-17.1631688	7.734547826978895	580334.6227
2016	5	6	10	30	0	0	-0.82772267	-7.4589744	-3.0185688	-388.4250692	-1.880518807	-16.95544158	7.930487420823839	576462.3576853183
2016	5	6	10	31	0	0	-0.6092405	-6.7939134	-4.694876	-388.9139709	1.860131581624348	-16.74771436	8.126427014668783	572590.0926729596
2016	5	6	10	32	0	0	-0.66861045	-8.15214	-2.8829563	-389.4028727	5.600781970553927	-16.53998714	8.322366608513725	568717.8276606008
2016	5	6	10	33	0	0	-0.62242454	-8.109082	-2.9429932	-389.8917745	9.341432359483504	-16.33225992	8.518306202	564845.5626482421
2016	5	6	10	34	0	0	-0.54424304	-7.107196	-3.7490404	-390.3806763	13.082082748413086	-16.1245327	8.714245796203613	560973.2976358833
2016	5	6	10	35	0	0	0.048141506	-7.4359965	-2.8901184	-390.0854051	11.065435144636366	-15.92795743	8.635676489935982	566156.6742470125
2016	5	6	10	36	0	0	0.05457314	-7.094571	-3.9531934	-389.790134	9.048787540859646	-15.73138216	8.557107183668348	571340.0508581415
2016	5	6	10	37	0	0	-0.88579655	-7.973735	-3.5151267	-389.4948629	7.032139937082926	-15.53480689	8.478537877400717	576523.4274692707
2016	5	6	10	38	0	0	-0.16391702	-7.3687778	-4.2487726	-389.1995917	5.015492333306206	-15.33823162	8.399968571133083	581706.8040803997
2016	5	6	10	39	0	0	-1.1022748	-7.682895	-2.120868	-388.9043206	2.9988447295294858	-15.14165635	8.321399264865452	586890.1806915288
2016	5	6	10	40	0	0	-0.8419752	-8.873954	-0.7534008	-388.6090495	0.9821971257527656	-14.94508108	8.242829958597818	592073.5573026579
2016	5	6	10	41	0	0	-0.5695471	-9.001384	-0.78431565	-388.3137783	-1.034450478	-14.7485058	8.164260652330187	597256.9339
2016	5	6	10	42	0	0	-0.17367853	-8.924844	-0.74703735	-388.0185072	-3.051098082	-14.55193053	8.085691346062553	602440.3105
2016	5	6	10	43	0	0	-0.8658044	-8.451457	0.55636656	-387.7232361	-5.067745686	-14.35535526	8.007122039794922	607623.6871360452
2016	5	6	10	44	0	0	-0.30400103	-8.208751	-0.62680876	-388.1730482	-3.284478399	-13.25176997	8.124945852	610122.0590803707
2016	5	6	10	45	0	0	-0.24261343	-8.045132	-0.09000766	-388.6228604	-1.501211113	-12.14818467	8.242769665	612620.4310246962
2016	5	6	10	46	0	0	-0.035700012	-7.851478	-0.9523631	-389.0726725	0.282056173	-11.04459937	8.360593477884928	615118.8029690217
2016	5	6	10	47	0	0	0.26380995	-8.003336	-0.47687054	-389.5224847	2.0653234587775335	-9.941014078	8.478417290581596	617617.1749133472
2016	5	6	10	48	0	0	0.47402927	-7.9537826	0.6743886	-389.9722968	3.8485907448662657	-8.837428782	8.596241103278267	620115.5468576729
2016	5	6	10	49	0	0	0.37315533	-7.8925195	1.3422209	-390.422109	5.631858030954996	-7.733843486	8.714064915974935	622613.9188019984
2016	5	6	10	50	0	0	0.64581615	-7.810188	0.524658	-390.8719211	7.415125317043728	-6.630258189	8.831888728671604	625112.2907463239
2016	5	6	10	51	0	0	0.91071236	-7.8365455	1.3507482	-391.3217333	9.198392603	-5.526672893	8.949712541368273	627610.6626906494
2016	5	6	10	52	0	0	0.90498006	-8.023149	1.1536834	-391.7715454	10.981659889221191	-4.423087597	9.067536354	630109.0346349749
2016	5	6	10	53	0	0	1.2076522	-8.42855	0.3066574	-389.9772271	6.023003472222222	-6.854370753	9.089112599690756	615970.6566105263
2016	5	6	10	54	0	0	1.0722195	-8.127592	0.094273455	-388.1829088	1.0643470552232532	-9.285653909	9.110688845316568	601832.2785860775
2016	5	6	10	55	0	0	1.2163032	-8.085455	-0.2653156	-386.3885905	-3.894309362	-11.71693707	9.132265090942385	587693.9005616289
2016	5	6	10	56	0	0	1.416093	-8.141424	-0.3588921	-384.5942722	-8.852965779	-14.14822022	9.153841336568195	573555.5225371801
2016	5	6	10	57	0	0	0.9472927	-8.199458	-0.6647967	-382.7999539	-13.8116222	-16.57950338	9.175417582	559417.1445127315
2016	5	6	10	58	0	0	0.58760697	-7.915362	-0.7438782	-381.0056356	-18.77027861	-19.01078653	9.196993827819824	545278.7664882827
2016	5	6	10	59	0	0	1.8963424	-7.5926046	1.897335	-379.2113173	-23.72893503	-21.44206969	9.218570073	531140.3884638341
2016	5	6	11	0	0	0	4.3435807	-6.46335	-0.07538213	-377.416999	-28.68759145	-23.87335285	9.240146319071451	517002.01043938537
2016	5	6	11	1	0	0	3.6736965	-6.7910523	-2.1108167	-375.6226807	-33.64624786	-26.304636	9.261722564697266	502863.6324149366
2016	5	6	11	2	0	0	1.1064837	-8.707336	-2.4928877	-375.341629	-32.3654644	-25.98204937	9.282691097	505097.5411089694
2016	5	6	11	3	0	0	1.7521483	-9.148668	-1.8308485	-375.0605774	-31.08468094	-25.65946274	9.303659629821777	507331.4498030022
2016	5	6	11	4	0	0	2.318322	-9.350914	-2.8961842	-374.7795258	-29.80389748	-25.33687611	9.324628162384034	509565.3584970349
2016	5	6	11	5	0	0	2.7376583	-9.230062	-2.7227213	-374.4984741	-28.52311401	-25.01428947	9.345596695	511799.2671910676
2016	5	6	11	6	0	0	3.2318132	-8.780396	-2.8288248	-374.2174225	-27.24233055	-24.69170284	9.366565227508543	514033.1758851004
2016	5	6	11	7	0	0	4.5808063	-7.6176987	-0.5371699	-373.9363708	-25.96154709	-24.36911621	9.38753376	516267.08457913314
2016	5	6	11	8	0	0	2.1347864	-8.742952	-2.0622044	-373.6553192	-24.68076363	-24.04652958	9.408502292633056	518500.9932731659
2016	5	6	11	9	0	0	2.0036924	-8.880246	-2.2459447	-373.3742676	-23.39998016	-23.72394295	9.429470825195311	520734.9019671986
2016	5	6	11	10	0	0	2.521416	-7.153637	-2.8303514	-373.0932159	-22.1191967	-23.40135632	9.450439357757569	522968.81066123134
2016	5	6	11	11	0	0	1.3247817	-8.1866455	-1.7047892	-372.8121643	-20.83841324	-23.07876968	9.471407890319824	525202.7193552641
2016	5	6	11	12	0	0	2.4359906	-6.9047785	-0.41962522	-373.923133	-21.41405529	-22.03499254	9.333131366	535485.1671573432
2016	5	6	11	13	0	0	0.6630579	-8.807136	-2.3682556	-375.0341017	-21.98969735	-20.99121539	9.194854842	545767.6149594224
2016	5	6	11	14	0	0	0.8186747	-9.098742	-1.3055584	-376.1450704	-22.56533941	-19.94743824	9.056578318277994	556050.0627615015
2016	5	6	11	15	0	0	5.5708666	-4.1485825	-1.6543072	-377.2560391	-23.14098146	-18.90366109	8.918301794264051	566332.5105635807
2016	5	6	11	16	0	0	6.631425	-3.3877757	-2.208902	-378.3670078	-23.71662352	-17.85988394	8.780025270250109	576614.9583656598
2016	5	6	11	17	0	0	3.6761003	-6.641331	-1.2953975	-379.4779765	-24.29226557	-16.8161068	8.641748746236166	586897.4062
